Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A683030,Tucker,9/26/2017 11:08,9/26/2017 11:08,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Australian Shepherd Mix,Tricolor
A759054,,9/26/2017 11:23,9/26/2017 11:23,6001 Manchaca Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Yorkshire Terrier Mix,Black
A759053,,9/26/2017 11:23,9/26/2017 11:23,6001 Manchaca Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Yorkshire Terrier Mix,White
A759050,*Rizzo,9/26/2017 11:26,9/26/2017 11:26,Parkfield And Rutland in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Wirehaired Pointing Griffon Mix,White/Black
A759052,*Fionah,9/26/2017 11:33,9/26/2017 11:33,2105 Parker in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan/Tan
A759055,,9/26/2017 11:47,9/26/2017 11:47,5700 South Mopac Expy in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Gray
A759059,,9/26/2017 11:55,9/26/2017 11:55,3400 Catalina in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Yorkshire Terrier Mix,Tan/White
A759057,,9/26/2017 11:55,9/26/2017 11:55,3400 Catalina in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Yorkshire Terrier Mix,Tan/Black
A759058,Arrow,9/26/2017 12:05,9/26/2017 12:05,12921 Ring Drive in Manor (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Blue/White
A577236,Simba,9/26/2017 12:20,9/26/2017 12:20,Austin (TX),Owner Surrender,Sick,Dog,Spayed Female,7 years,Miniature Schnauzer/Chihuahua Shorthair,Tan/White
A759063,,9/26/2017 12:30,9/26/2017 12:30,3601 South Congress Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A759060,,9/26/2017 12:30,9/26/2017 12:30,3601 South Congress Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue
A759061,,9/26/2017 12:30,9/26/2017 12:30,3601 South Congress Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue
A759065,,9/26/2017 12:30,9/26/2017 12:30,11939 Sundillow Bend in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Beagle/Mastiff,Tan/White
A759064,,9/26/2017 12:30,9/26/2017 12:30,3601 South Congress Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A759062,,9/26/2017 12:30,9/26/2017 12:30,3601 South Congress Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A759068,Frankie,9/26/2017 12:46,9/26/2017 12:46,Unknown in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,German Shepherd Mix,Brown/Black
A759066,*Stevie,9/26/2017 12:46,9/26/2017 12:46,Unknown in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black/White
A759069,Petra,9/26/2017 13:24,9/26/2017 13:24,North Loop And Burnet in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,Chocolate/White
A637504,*Birdie,9/26/2017 13:39,9/26/2017 13:39,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5 years,Pit Bull Mix,White
A697790,Phatty,9/26/2017 13:49,9/26/2017 13:49,3400 Greystone in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black/White
A759070,,9/26/2017 13:54,9/26/2017 13:54,124 West Anderson Lane in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Labrador Retriever Mix,Black/White
A759071,Magnolia,9/26/2017 13:54,9/26/2017 13:54,124 West Anderson Lane in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,White
A759079,Brady,9/26/2017 14:10,9/26/2017 14:10,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Black
A750806,Precious,9/26/2017 14:10,9/26/2017 14:10,3300 Killingsworth Ln in Pflugerville (TX),Stray,Normal,Dog,Intact Female,1 year,Chinese Sharpei/Labrador Retriever,Chocolate
A759082,,9/26/2017 16:04,9/26/2017 16:04,1709 E Hwy 71 in Austin (TX),Stray,Injured,Dog,Intact Female,7 months,Great Pyrenees Mix,White
A759083,Mac,9/26/2017 16:16,9/26/2017 16:16,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black/White
A759084,Nala,9/26/2017 16:35,9/26/2017 16:35,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,9 years,Chihuahua Shorthair Mix,Brown/White
A756532,Sadie,9/26/2017 17:29,9/26/2017 17:29,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,7 years,Pembroke Welsh Corgi,White/Tan
A718198,*Owen,9/26/2017 18:03,9/26/2017 18:03,Airport And Bolm in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Blue/White
A759085,Lucy,9/26/2017 18:17,9/26/2017 18:17,North Lamar And Rundberg in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Finnish Spitz Mix,Tan/White
A759088,,9/26/2017 20:58,9/26/2017 20:58,12550 Country Trl in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A759095,,9/27/2017 9:08,9/27/2017 9:08,8021 N Fm 620 in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Squirrel,Brown
A759096,,9/27/2017 11:05,9/27/2017 11:05,501 S Highway 183 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Black/Brown
A759097,Kash,9/27/2017 11:13,9/27/2017 11:13,2803 Loyola in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Buff
A759107,,9/27/2017 11:16,9/27/2017 11:16,William Cannon Drive And Mckinney Falls Pkwy in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Labrador Retriever Mix,White
A759115,,9/27/2017 11:35,9/27/2017 11:35,1301 Barbergale Street in Pflugerville (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue Tabby
A759106,*Pattie,9/27/2017 11:35,9/27/2017 11:35,4411 Airport Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair Mix,Gray
A759118,*Antonio,9/27/2017 11:35,9/27/2017 11:35,1301 Barbergale Street in Pflugerville (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby
A759113,,9/27/2017 11:35,9/27/2017 11:35,1301 Barbergale Street in Pflugerville (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Gray Tabby
A759117,*Marcos,9/27/2017 11:35,9/27/2017 11:35,1301 Barbergale Street in Pflugerville (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby
A759111,Brownie,9/27/2017 11:47,9/27/2017 11:47,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Tan/Tan
A759109,,9/27/2017 11:49,9/27/2017 11:49,2404 Lakehurst Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Longhair Mix,Brown/White
A759112,,9/27/2017 11:57,9/27/2017 11:57,Ross Road And Pearce Lane in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Golden Retriever/Catahoula,Gold/White
A759116,Chili,9/27/2017 12:14,9/27/2017 12:14,Bolm Rd And Airport Blvd in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Pomeranian/Keeshond,Gray/Tan
A759119,*Daphne,9/27/2017 12:33,9/27/2017 12:33,3300 Santa Monica Dr in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,White/Tan
A759120,Leah,9/27/2017 12:39,9/27/2017 12:39,4630 Killingsworth Lane in Travis (TX),Stray,Normal,Dog,Spayed Female,2 years,Rhod Ridgeback Mix,Black/Red
A759121,Diesel,9/27/2017 12:42,9/27/2017 12:42,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,Alaskan Husky Mix,Brown/White
A759122,,9/27/2017 12:53,9/27/2017 12:53,Fm 969 And Decker Lane in Austin (TX),Stray,Normal,Dog,Intact Male,8 years,Chihuahua Shorthair Mix,Tan/White
A759124,Izzy,9/27/2017 13:12,9/27/2017 13:12,2913 Pearl St in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,White/Blue Tabby
A759128,,9/27/2017 13:33,9/27/2017 13:33,6505 Shirley Ave in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Gray Tabby
A759126,,9/27/2017 13:33,9/27/2017 13:33,6505 Shirley Ave in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Gray Tabby
A759129,,9/27/2017 13:33,9/27/2017 13:33,6505 Shirley Ave in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A759130,Scrappy,9/27/2017 13:51,9/27/2017 13:51,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Labrador Retriever,Brown
A755239,Sally,9/27/2017 14:06,9/27/2017 14:06,124 W Anderson Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,3 months,Beagle Mix,White/Black
A754741,Tyson,9/27/2017 14:26,9/27/2017 14:26,Loyola And 183 in Austin (TX),Stray,Normal,Dog,Neutered Male,10 months,Catahoula Mix,Brown Brindle/White
A759108,Courage,9/27/2017 14:38,9/27/2017 14:38,10214 Brownie in Austin (TX),Stray,Normal,Dog,Neutered Male,9 months,Australian Cattle Dog/Labrador Retriever,White/Brown
A676235,Lily,9/27/2017 14:57,9/27/2017 14:57,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Boxer Mix,Black/White
A675366,Braker,9/27/2017 15:06,9/27/2017 15:06,Austin (TX),Public Assist,Normal,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black
A759132,Lucy,9/27/2017 15:08,9/27/2017 15:08,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,White/Brown
A759136,,9/27/2017 15:36,9/27/2017 15:36,8805 Cainewood Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Tan
A759137,,9/27/2017 15:42,9/27/2017 15:42,9310 Rental Car Ln in Austin (TX),Stray,Injured,Cat,Unknown,6 months,Domestic Medium Hair Mix,Brown Tabby/White
A759138,*Dashiell,9/27/2017 15:43,9/27/2017 15:43,Circle C in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Chocolate/White
A758198,Domino,9/27/2017 15:53,9/27/2017 15:53,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,2 years,Bull Terrier Mix,Black/White
A759141,Emma,9/27/2017 16:14,9/27/2017 16:14,Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Labrador Retriever Mix,Black/White
A758988,Snow,9/27/2017 16:17,9/27/2017 16:17,Austin (TX),Public Assist,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,White
A759142,Bohdi,9/27/2017 16:30,9/27/2017 16:30,15209 Pocmont Trl in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,German Shepherd Mix,Tan/Black
A759143,*Sunny,9/27/2017 16:40,9/27/2017 16:40,1140 Poquito Street in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Calico
A759144,Suzzie,9/27/2017 16:59,9/27/2017 16:59,7201 Meadowood in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Blue/White
A759146,Papi,9/27/2017 17:11,9/27/2017 17:11,5811 Nuckols Crossing in Austin (TX),Stray,Normal,Dog,Intact Male,8 years,Chihuahua Shorthair Mix,Brown
A759148,,9/27/2017 17:29,9/27/2017 17:29,Loyola And Sandshof in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Pit Bull Mix,White/Gray
A724334,Becky,9/27/2017 17:43,9/27/2017 17:43,Levander Loop in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,Doberman Pinsch Mix,Black/Brown
A759147,Muse,9/27/2017 17:46,9/27/2017 17:46,1308 Weatherford Dr in Austin (TX),Stray,Injured,Cat,Intact Female,2 years,Domestic Shorthair Mix,White/Brown Tabby
A759149,Kilo,9/27/2017 17:48,9/27/2017 17:48,3300 Carol Ann in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Pit Bull Mix,Chocolate/White
A759156,*Madison,9/27/2017 20:28,9/27/2017 20:28,1704 Nelms in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Pit Bull Mix,Blue
A649970,*Thallo,9/28/2017 8:02,9/28/2017 8:02,11416 Cherisse Dr in Austin (TX),Stray,Injured,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Black/White
A759162,Finn,9/28/2017 9:36,9/28/2017 9:36,102 East Rundberg in Austin (TX),Public Assist,Normal,Dog,Intact Male,2 years,West Highland Mix,White
A759163,Precious,9/28/2017 10:47,9/28/2017 10:47,4502 Hudson Bend Rd in Travis (TX),Public Assist,Injured,Dog,Intact Female,7 years,Beagle Mix,Black/Brown
A759164,Georgie,9/28/2017 10:47,9/28/2017 10:47,4502 Hudson Bend Rd in Travis (TX),Public Assist,Injured,Cat,Intact Female,2 years,Domestic Shorthair Mix,Brown Tabby
A759166,*Archie,9/28/2017 11:03,9/28/2017 11:03,Brockman And Pompton in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black
A759165,Springer,9/28/2017 11:03,9/28/2017 11:03,Brockman And Pompton in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Medium Hair,Black
A759167,Brock,9/28/2017 11:07,9/28/2017 11:07,2200 West 35Th Street in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Siberian Husky Mix,Gray/White
A705228,Mamas,9/28/2017 11:19,9/28/2017 11:19,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,6 years,Pit Bull Mix,Brown Brindle/White
A652331,Sinatra,9/28/2017 12:26,9/28/2017 12:26,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,7 years,Siamese Mix,Seal Point
A759174,,9/28/2017 12:29,9/28/2017 12:29,9315 Mcniel in Austin (TX),Stray,Sick,Cat,Unknown,11 years,Domestic Shorthair Mix,Cream/White
A759173,*Petey,9/28/2017 12:40,9/28/2017 12:40,11112 Hermitage Drive in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Pit Bull Mix,Brown Brindle
A759175,Yuki,9/28/2017 12:44,9/28/2017 12:44,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Australian Shepherd,White/Black
A759177,,9/28/2017 12:53,9/28/2017 12:53,Manor Road And East 51St Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Chocolate
A596885,,9/28/2017 13:04,9/28/2017 13:04,6008 N Lamar Blvd in Austin (TX),Stray,Normal,Cat,Spayed Female,12 years,Domestic Shorthair Mix,Blue/White
A759179,Sheera,9/28/2017 13:08,9/28/2017 13:08,Lamplight Village And Metric in Austin (TX),Stray,Normal,Dog,Spayed Female,10 years,German Shepherd Mix,Black/Brown
A759180,,9/28/2017 13:22,9/28/2017 13:22,4700 Sunset Trail in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A759181,,9/28/2017 13:22,9/28/2017 13:22,4700 Sunset Trail in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black/White
A759182,Coco,9/28/2017 13:23,9/28/2017 13:23,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Russian Blue Mix,Blue
A759184,Quincy,9/28/2017 13:24,9/28/2017 13:24,7309 Lazy Creek Drive in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Chihuahua Shorthair Mix,Tan/White
A759183,*Honey,9/28/2017 13:28,9/28/2017 13:28,Fm 969 And Fm 973 in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Chihuahua Shorthair Mix,Tan/Tan
A378946,Mercedes,9/28/2017 13:36,9/28/2017 13:36,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,15 years,Labrador Retriever Mix,Black
A759185,*Brenner,9/28/2017 13:49,9/28/2017 13:49,4501 Caswell Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,Orange Tabby
A759192,Bevo,9/28/2017 14:17,9/28/2017 14:17,2703 Northeast Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Catahoula Mix,White/Tan
A759176,Razzmatazz,9/28/2017 14:24,9/28/2017 14:24,Ektom Dr / West Gate Blvd in Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,6 months,Domestic Longhair Mix,Black/White
A759190,*Fiona,9/28/2017 14:36,9/28/2017 14:36,703 Grafonts Trail in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Tortie
A759191,,9/28/2017 14:36,9/28/2017 14:36,703 Grafonts Trail in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Tortie
A748549,Rocky,9/28/2017 15:02,9/28/2017 15:02,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,10 months,American Bulldog Mix,Tan
A757451,Bodie,9/28/2017 15:04,9/28/2017 15:04,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,White/Brown
A759197,Asia,9/28/2017 15:54,9/28/2017 15:54,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,13 years,Domestic Medium Hair,Brown Tabby/White
A759198,Waffles,9/28/2017 16:01,9/28/2017 16:01,1901 East Ben White Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,10 years,Dachshund/Labrador Retriever,Black
A759199,*Owen,9/28/2017 16:14,9/28/2017 16:14,Shoal Creek And Anderson Lane in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black
A758162,*Coco,9/28/2017 16:26,9/28/2017 16:26,Outside Jurisdiction,Owner Surrender,Normal,Cat,Spayed Female,1 year,American Shorthair Mix,Black/Black
A759201,Zeus,9/28/2017 16:36,9/28/2017 16:36,Salt Springs And William Cannon in Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Labrador Retriever Mix,Black/White
A759202,,9/28/2017 16:38,9/28/2017 16:38,1804 Wooten Park Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,White
A666794,Churaca,9/28/2017 16:38,9/28/2017 16:38,1804 Wooten Park Drive in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,Domestic Medium Hair Mix,Brown Tabby
A759205,*Jax,9/28/2017 16:58,9/28/2017 16:58,2200 South Pleasant Valley Dr in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A759204,*Mila,9/28/2017 16:58,9/28/2017 16:58,2200 South Pleasant Valley Dr in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black/White
A738779,Rocky,9/28/2017 17:09,9/28/2017 17:09,Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Rat Terrier Mix,White/Black
A648919,Rose,9/28/2017 17:12,9/28/2017 17:12,Austin (TX),Stray,Normal,Dog,Spayed Female,6 years,Rat Terrier/Chihuahua Shorthair,White/Black
A759203,Precious,9/28/2017 17:16,9/28/2017 17:16,10721 Research Blvd in Austin (TX),Stray,Injured,Dog,Spayed Female,13 years,Chihuahua Shorthair Mix,Brown
A759207,Karly,9/28/2017 17:38,9/28/2017 17:38,Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black/Brown
A759209,,9/28/2017 17:38,9/28/2017 17:38,Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Brown/Black
A759208,Riley,9/28/2017 17:40,9/28/2017 17:40,Montopolis And Ponca in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Golden Retriever/Labrador Retriever,Red
A746413,Django,9/28/2017 18:14,9/28/2017 18:14,Austin (TX),Public Assist,Normal,Dog,Neutered Male,11 years,Australian Cattle Dog Mix,Black/Gray
A759214,Marigold,9/28/2017 18:36,9/28/2017 18:36,183 And Toll 130 in Travis (TX),Stray,Normal,Dog,Intact Female,1 year,Dachshund Mix,Brown/White
A759212,Kira,9/28/2017 18:59,9/28/2017 18:59,Comal Street And Haskell Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Alaskan Husky Mix,Black/White
A755187,Leo,9/29/2017 9:57,9/29/2017 9:57,Owen Tech Blvd And West Wells Branch Blvd in Austin (TX),Public Assist,Normal,Dog,Intact Male,5 years,Pit Bull Mix,Brown/Red
A759216,Buddy,9/29/2017 9:57,9/29/2017 9:57,Owen Tech Blvd And West Wells Branch Blvd in Austin (TX),Public Assist,Injured,Dog,Intact Male,4 months,Chihuahua Shorthair Mix,Sable
A759217,,9/29/2017 10:15,9/29/2017 10:15,12118 Walnut Creek in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Chihuahua Shorthair Mix,Black/Brown
A759220,,9/29/2017 10:40,9/29/2017 10:40,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Black
A759221,,9/29/2017 10:40,9/29/2017 10:40,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Black
A759223,Rusty,9/29/2017 11:10,9/29/2017 11:10,Outside Jurisdiction,Stray,Normal,Dog,Neutered Male,7 years,Welsh Springer Spaniel/Labrador Retriever,Red/White
A759222,,9/29/2017 11:11,9/29/2017 11:11,5211 Meadow Creek in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Great Pyrenees Mix,White
A759224,Lola,9/29/2017 11:31,9/29/2017 11:31,View Point Drive And Nuckols Crossing in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Dachshund Mix,Blue/White
A759225,Loopy,9/29/2017 11:31,9/29/2017 11:31,21205 W 71 in Austin (TX),Stray,Aged,Dog,Spayed Female,12 years,Labrador Retriever Mix,Brown/Tan
A759230,,9/29/2017 11:49,9/29/2017 11:49,2405 Mission Hill Drive in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Gray Tabby/White
A759228,,9/29/2017 11:49,9/29/2017 11:49,2405 Mission Hill Drive in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,Tortie
A759229,,9/29/2017 11:49,9/29/2017 11:49,2405 Mission Hill Drive in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,Gray
A759232,,9/29/2017 11:51,9/29/2017 11:51,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,1 year,Scottish Terrier Mix,Black Brindle/White
A759231,*Charlie,9/29/2017 11:54,9/29/2017 11:54,1501 Mopac Expressway And Spyglass in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A759227,*Marble,9/29/2017 11:54,9/29/2017 11:54,Brockman And Pompton in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Tortie
A759233,Lola,9/29/2017 12:08,9/29/2017 12:08,Del Valle (TX),Owner Surrender,Normal,Dog,Intact Female,6 months,Labrador Retriever Mix,Tan/White
A759236,,9/29/2017 12:10,9/29/2017 12:10,2405 Mission Hill Dr in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby
A759237,,9/29/2017 12:10,9/29/2017 12:10,2405 Mission Hill Dr in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby
A653434,Sprite,9/29/2017 12:14,9/29/2017 12:14,12511 Fm 1625 in Travis (TX),Stray,Normal,Dog,Spayed Female,9 years,Labrador Retriever Mix,Black
A759234,*Sam,9/29/2017 12:22,9/29/2017 12:22,12709 North Mopac in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Boxer Mix,Tan/White
A759235,*Charlie,9/29/2017 12:22,9/29/2017 12:22,12709 North Mopac in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair/Yorkshire Terrier,Tan/White
A759239,,9/29/2017 12:50,9/29/2017 12:50,5608 Abby Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Brown Tabby/White
A759240,B.B.,9/29/2017 12:51,9/29/2017 12:51,300 East Lane Street in Manor (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,White/Tan
A759244,Ajax,9/29/2017 13:10,9/29/2017 13:10,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Brown Tabby
A759242,Gizmo,9/29/2017 13:10,9/29/2017 13:10,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Black
A759243,Abby,9/29/2017 13:10,9/29/2017 13:10,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,9 years,Domestic Longhair Mix,Black
A759246,Baby,9/29/2017 13:10,9/29/2017 13:10,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair Mix,White/Black
A759245,,9/29/2017 13:35,9/29/2017 13:35,2513 E Stassney Ln in Austin (TX),Stray,Injured,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Tortie
A759248,,9/29/2017 13:50,9/29/2017 13:50,4627 Creedo Lane in Webberville (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black/White
A759249,,9/29/2017 13:50,9/29/2017 13:50,4627 Creedo Lane in Webberville (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair Mix,Gray Tabby
A759252,,9/29/2017 14:00,9/29/2017 14:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Torbie/White
A759251,,9/29/2017 14:00,9/29/2017 14:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Gray Tabby/White
A759250,*Esme,9/29/2017 14:00,9/29/2017 14:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A759253,,9/29/2017 14:00,9/29/2017 14:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Siamese Mix,Lynx Point
A759254,Mimi,9/29/2017 14:00,9/29/2017 14:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Siamese Mix,Tortie Point
A759114,Buddy,9/29/2017 14:22,9/29/2017 14:22,Austin (TX),Public Assist,Normal,Dog,Neutered Male,8 years,German Shepherd Mix,Black
A759258,,9/29/2017 14:37,9/29/2017 14:37,51St Street And Berkman in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black/White
A613763,Oakley,9/29/2017 14:49,9/29/2017 14:49,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,7 years,American Pit Bull Terrier Mix,White/Tan
A759264,Ally,9/29/2017 16:54,9/29/2017 16:54,1340 Neans Drive in Austin (TX),Stray,Normal,Cat,Spayed Female,4 years,Domestic Longhair Mix,Tortie
