Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A762128,,11/15/2017 11:19,11/15/2017 11:19,2704 Hillview Green Lane in Austin (TX),Wildlife,Injured,Other,Unknown,2 years,Fox,Black/Red
A762039,Ducky,11/15/2017 11:37,11/15/2017 11:37,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Pit Bull,Sable
A733693,Bruiser,11/15/2017 11:39,11/15/2017 11:39,Govalle And Webberville Road in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,American Bulldog Mix,White
A762139,Holly,11/15/2017 11:42,11/15/2017 11:42,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Torbie
A762149,,11/15/2017 12:23,11/15/2017 12:23,1616 Chippeway Ln in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A762148,,11/15/2017 12:23,11/15/2017 12:23,1616 Chippeway Ln in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black/White
A762155,,11/15/2017 13:06,11/15/2017 13:06,5600 North Interstate Highway 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Yorkshire Terrier Mix,Black/White
A762156,,11/15/2017 13:09,11/15/2017 13:09,7001 South Congress Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,9 months,Domestic Shorthair Mix,Brown Tabby/White
A762153,Belle,11/15/2017 13:09,11/15/2017 13:09,3518 Malone Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Orange Tabby
A762152,*Lulu,11/15/2017 13:09,11/15/2017 13:09,3518 Malone Dr in Austin (TX),Stray,Normal,Cat,Intact Female,9 years,Domestic Shorthair Mix,Calico
A762154,Chance,11/15/2017 13:15,11/15/2017 13:15,Fm 620 And Debba in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Brown/White
A762159,,11/15/2017 13:36,11/15/2017 13:36,8205 Burrell Dr in Austin (TX),Stray,Injured,Cat,Unknown,1 year,Domestic Shorthair Mix,White/Blue Tabby
A762158,Atom,11/15/2017 13:41,11/15/2017 13:41,1110 Little Elm Park in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Brown
A762160,Thor,11/15/2017 13:41,11/15/2017 13:41,1110 Little Elm Park in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Pit Bull Mix,Gray
A762161,Erte,11/15/2017 13:51,11/15/2017 13:51,Outside Jurisdiction,Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,White/Black
A762162,Polecia,11/15/2017 14:02,11/15/2017 14:02,6711 Johnny Morris Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd Mix,Tricolor
A762125,Otis,11/15/2017 14:35,11/15/2017 14:35,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Bearded Collie Mix,Black/White
A762171,,11/15/2017 14:38,11/15/2017 14:38,7337 Manchaca Road in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair Mix,Black
A762172,,11/15/2017 14:38,11/15/2017 14:38,7337 Manchaca Road in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair Mix,Brown Tabby
A762167,,11/15/2017 14:38,11/15/2017 14:38,7337 Manchaca Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A762168,*Donny,11/15/2017 14:38,11/15/2017 14:38,7337 Manchaca Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A762169,*Marie,11/15/2017 14:38,11/15/2017 14:38,7337 Manchaca Road in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Manx Mix,Brown Tabby
A762170,Dakota,11/15/2017 14:51,11/15/2017 14:51,603 Davis in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Australian Cattle Dog Mix,White/Red
A762166,,11/15/2017 14:52,11/15/2017 14:52,12207 Timber Arch in Manor (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown
A762173,,11/15/2017 15:08,11/15/2017 15:08,11611 Raymond C Ewry Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Calico
A762174,,11/15/2017 15:08,11/15/2017 15:08,11611 Raymond C Ewry Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Torbie
A762175,,11/15/2017 15:19,11/15/2017 15:19,3313 East 12Th Street in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Shih Tzu Mix,White/Black
A762176,,11/15/2017 15:35,11/15/2017 15:35,710 E Ben White Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair Mix,Black
A762178,,11/15/2017 16:07,11/15/2017 16:07,6801 River Place Blvd in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Coyote Mix,Brown/White
A762189,*Corey,11/15/2017 17:12,11/15/2017 17:12,10081 Old Manchaca Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Boxer,Tan/White
A762192,,11/15/2017 18:06,11/15/2017 18:06,Gardner Road And Bolm Road in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Gray Tabby/White
A762193,,11/15/2017 18:23,11/15/2017 18:23,1700 Terri Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Longhair Mix,Brown
A762194,Rajito,11/15/2017 18:39,11/15/2017 18:39,Mebee Street And Mattie Street in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Chihuahua Shorthair Mix,Brown
A762195,,11/15/2017 18:46,11/15/2017 18:46,Burleson Road And Princeton Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Brown Tabby
A762196,,11/15/2017 18:49,11/15/2017 18:49,Wichersham And Oltorf Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A760524,Tucker,11/15/2017 18:58,11/15/2017 18:58,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Black/Black
A762041,Oj,11/15/2017 20:01,11/15/2017 20:01,1902 W 37Th Street in Austin (TX),Stray,Normal,Cat,Unknown,6 years,Domestic Shorthair Mix,Orange Tabby/White
A762197,,11/15/2017 22:35,11/15/2017 22:35,11000 Block Of Research Blvd in Austin (TX),Stray,Injured,Cat,Unknown,1 year,Domestic Shorthair Mix,Black
A321263,Jill,11/16/2017 7:30,11/16/2017 7:30,Wedgewood Dr & Braker Lane in Austin (TX),Stray,Aged,Dog,Spayed Female,14 years,Australian Shepherd/Catahoula,Brown/Black
A762204,*Kaya,11/16/2017 10:43,11/16/2017 10:43,Hays (TX),Stray,Normal,Dog,Intact Female,3 years,Border Collie Mix,Tricolor
A718253,Lupita,11/16/2017 10:49,11/16/2017 10:49,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Calico
A762206,,11/16/2017 11:05,11/16/2017 11:05,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Blue Tabby
A762209,,11/16/2017 11:05,11/16/2017 11:05,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Blue
A762207,,11/16/2017 11:05,11/16/2017 11:05,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Tortie
A762208,,11/16/2017 11:05,11/16/2017 11:05,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Brown Tabby
A760526,Sadie,11/16/2017 11:15,11/16/2017 11:15,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 years,Labrador Retriever Mix,Black/Gray
A762212,*Skye,11/16/2017 11:23,11/16/2017 11:23,East Ben White And Burleson Road in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Beagle/Basset Hound,Buff/White
A762211,,11/16/2017 11:27,11/16/2017 11:27,2417 W Ben White in Austin (TX),Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,Gray Tabby
A762213,,11/16/2017 11:30,11/16/2017 11:30,1709 East 38Th in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair Mix,Brown Tabby/White
A762215,,11/16/2017 11:34,11/16/2017 11:34,5300 Apple Orchard Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pug Mix,Tan/White
A762214,,11/16/2017 11:34,11/16/2017 11:34,8004 Seminary Ridge in Austin (TX),Stray,Injured,Cat,Intact Female,3 years,Ragdoll Mix,Cream/Seal Point
A762217,*Collin,11/16/2017 11:45,11/16/2017 11:45,8311 Citation in Travis (TX),Public Assist,Sick,Dog,Intact Male,1 year,Pit Bull Mix,Brown/White
A762216,*Clay,11/16/2017 11:45,11/16/2017 11:45,8311 Citation in Travis (TX),Public Assist,Sick,Dog,Intact Male,1 year,German Shorthair Pointer,White/Black Brindle
A762218,,11/16/2017 11:54,11/16/2017 11:54,12113 Stoney Meadow Drive in Del Valle (TX),Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Torbie
A750790,Cooper,11/16/2017 12:16,11/16/2017 12:16,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Australian Cattle Dog Mix,Black/Tricolor
A762224,Cookie,11/16/2017 12:28,11/16/2017 12:28,Austin (TX),Owner Surrender,Normal,Dog,Unknown,1 year,Catahoula Mix,Black/Tan
A762225,*Huckleberry,11/16/2017 12:54,11/16/2017 12:54,1601 South Mopac Express Way in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Brown/White
A762226,*Buster,11/16/2017 13:14,11/16/2017 13:14,303 East Pheasant Drive in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Brown Brindle/White
A738324,Stuart,11/16/2017 13:35,11/16/2017 13:35,2300 Cesar Chavez in Austin (TX),Public Assist,Normal,Dog,Neutered Male,4 years,Pit Bull Mix,Black/White
A762227,Lady,11/16/2017 13:39,11/16/2017 13:39,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Maine Coon Mix,White/Black
A598966,Boo,11/16/2017 14:35,11/16/2017 14:35,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Brown Tabby/White
A571995,Cookie,11/16/2017 14:35,11/16/2017 14:35,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Torbie
A762230,Kushdyn,11/16/2017 14:49,11/16/2017 14:49,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 months,Pit Bull Mix,White
A762223,Charlie,11/16/2017 15:21,11/16/2017 15:21,404 Ledgeway in Travis (TX),Stray,Normal,Cat,Unknown,7 years,Domestic Shorthair Mix,Orange Tabby
A760845,Sammy,11/16/2017 15:36,11/16/2017 15:36,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,German Shepherd,Brown/Black
A762236,*Charlie,11/16/2017 15:54,11/16/2017 15:54,1729 Constantino Circle in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Pit Bull Mix,White/Brown
A762237,*Lentil,11/16/2017 16:06,11/16/2017 16:06,South Pleasant Valley And Teri Road in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,Beagle/Chinese Sharpei,Tan
A622169,Sampson,11/16/2017 16:23,11/16/2017 16:23,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,6 years,Pit Bull Mix,Black/White
A762239,Caroma,11/16/2017 16:23,11/16/2017 16:23,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,8 months,Pointer Mix,White/Black
A761265,Lucas,11/16/2017 16:26,11/16/2017 16:26,19400 Block Callan Court in Manor (TX),Stray,Normal,Dog,Neutered Male,2 years,Border Collie Mix,Black/Gray
A762241,Snoopy,11/16/2017 16:28,11/16/2017 16:28,12179 Running Bird Ln in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Jack Russell Terrier/Australian Shepherd,White/Blue Tick
A761266,Baily,11/16/2017 16:36,11/16/2017 16:36,19400 Block Callan Court in Manor (TX),Stray,Normal,Dog,Spayed Female,2 years,Border Collie Mix,Black/White
A762242,Lance,11/16/2017 16:42,11/16/2017 16:42,West Braker Lane And Austin Park Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Siberian Husky Mix,White/Black
A762247,,11/16/2017 17:04,11/16/2017 17:04,Franklin Neightborhood Park Trail in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black/White
A762248,,11/16/2017 17:04,11/16/2017 17:04,Franklin Neightborhood Park Trail in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,Black/White
A762249,,11/16/2017 17:04,11/16/2017 17:04,Franklin Neightborhood Park Trail in Austin (TX),Stray,Normal,Cat,Intact Female,8 months,Domestic Medium Hair Mix,Calico
A713383,Otis,11/16/2017 17:16,11/16/2017 17:16,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Blue Tabby
A762251,Duke,11/16/2017 17:17,11/16/2017 17:17,13730 N Fm 620 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Pit Bull/Boxer,Tan
A762252,Sandy,11/16/2017 17:29,11/16/2017 17:29,19518 Englemann Ln in Travis (TX),Stray,Normal,Dog,Spayed Female,1 year,Siberian Husky Mix,Red/White
A762253,River,11/16/2017 18:06,11/16/2017 18:06,Tollway 130 And Fm 973 in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,Black/White
A762262,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,Tan/White
A762256,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,Black/White
A762258,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,Black/White
A762254,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Labrador Retriever/Australian Cattle Dog,Blue Tick
A762257,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,Black/White
A762260,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Labrador Retriever/Australian Cattle Dog,Tan/White
A762259,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,Black/White
A762261,,11/16/2017 18:27,11/16/2017 18:27,10505 S Ih 35 in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 month,Labrador Retriever/Australian Cattle Dog,Brown/White
A762255,*Tessa,11/16/2017 18:27,11/16/2017 18:27,4501 East Ben White Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,Labrador Retriever Mix,Black/White
A762270,,11/17/2017 10:16,11/17/2017 10:16,12120 Fm 620 in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Armadillo Mix,Brown
A761904,,11/17/2017 11:08,11/17/2017 11:08,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Orange Tabby/White
A762272,,11/17/2017 11:26,11/17/2017 11:26,14906 Zurick Drive in Del Valle (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A762273,,11/17/2017 11:26,11/17/2017 11:26,14906 Zurick Drive in Del Valle (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A762275,Nettles,11/17/2017 11:36,11/17/2017 11:36,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Brown Tabby
A762274,*Rose,11/17/2017 11:37,11/17/2017 11:37,Thaxton Road And Frye Rye Drive in Austin (TX),Stray,Normal,Cat,Spayed Female,8 years,Domestic Medium Hair Mix,White/Brown Tabby
A762278,,11/17/2017 12:01,11/17/2017 12:01,9901 Rodriguez in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Plott Hound Mix,Brown Brindle/White
A762279,,11/17/2017 12:01,11/17/2017 12:01,9901 Rodriguez in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Plott Hound Mix,Brown Brindle/White
A762277,,11/17/2017 12:01,11/17/2017 12:01,9901 Rodriguez in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Black/Brown Brindle
A762284,,11/17/2017 12:54,11/17/2017 12:54,34Th And 35Th Streets And Speedway in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Medium Hair Mix,Black/White
A762282,Amber,11/17/2017 12:54,11/17/2017 12:54,6105 London  ( Found At 35- Howard Ln) in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Australian Kelpie Mix,Apricot/White
A762281,,11/17/2017 13:01,11/17/2017 13:01,304 E 24Th in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Brown
A762283,,11/17/2017 13:20,11/17/2017 13:20,Austin (TX),Stray,Normal,Cat,Unknown,1 month,Domestic Medium Hair Mix,Gray/White
A762288,*Puddin,11/17/2017 13:58,11/17/2017 13:58,13201 Ranch Road 620 North in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Neapolitan Mastiff Mix,Blue
A755500,Lulu,11/17/2017 14:25,11/17/2017 14:25,Austin (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Australian Shepherd,Red/White
A674938,Sheba,11/17/2017 14:43,11/17/2017 14:43,Austin (TX),Public Assist,Normal,Dog,Spayed Female,7 years,Australian Cattle Dog Mix,Black/White
A762290,Odin,11/17/2017 14:44,11/17/2017 14:44,4905 Valley Oak in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Black Brindle/White
A762291,Stormy,11/17/2017 15:08,11/17/2017 15:08,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,5 months,Border Collie Mix,Black/White
A762292,Mordicai,11/17/2017 15:17,11/17/2017 15:17,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 years,Domestic Shorthair Mix,Brown Tabby/White
A762293,,11/17/2017 15:29,11/17/2017 15:29,"9414 N Lamar Blvd, in Austin (TX)",Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Brown Tabby
A762304,*Indie,11/17/2017 15:32,11/17/2017 15:32,Westgate And William Cannon in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Red
A759990,Nieves,11/17/2017 15:53,11/17/2017 15:53,13504 Coomes Drive in Austin (TX),Stray,Normal,Dog,Spayed Female,11 months,Great Pyrenees Mix,White
A762295,Bon Bon,11/17/2017 15:53,11/17/2017 15:53,13504 Coomes Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Great Pyrenees Mix,White
A762294,*Jasper,11/17/2017 15:57,11/17/2017 15:57,9501 Kempler Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Labrador Retriever Mix,Black
A762296,Buster,11/17/2017 16:16,11/17/2017 16:16,Pflugerville (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Brown Brindle
A762297,,11/17/2017 16:36,11/17/2017 16:36,Hartsmith And Austins Colony Boulevard in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A762298,Larry,11/17/2017 16:54,11/17/2017 16:54,North Loop And Joe Sayers in Austin (TX),Stray,Normal,Cat,Neutered Male,15 years,Domestic Medium Hair Mix,Black
A762302,,11/17/2017 17:36,11/17/2017 17:36,7200 Grand Canyon in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Chihuahua Shorthair Mix,Black/Tan
A762303,,11/17/2017 17:36,11/17/2017 17:36,7200 Grand Canyon in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Chihuahua Shorthair Mix,Tan
A762305,*Wilbur,11/17/2017 17:54,11/17/2017 17:54,801 Jet Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Pit Bull Mix,White/Brown
A762307,Max,11/17/2017 18:35,11/17/2017 18:35,2900 South 1St in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,German Shepherd Mix,Black/Tricolor
A762309,*Karma,11/17/2017 23:05,11/17/2017 23:05,7103 Cannonleague Dr in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Bull Terrier Mix,White
A762313,*Sir William,11/18/2017 9:50,11/18/2017 9:50,20400 Quiet Oaks Lane in Austin (TX),Stray,Injured,Dog,Intact Male,7 years,Boxer Mix,Brown/White
A762315,Jinx,11/18/2017 10:11,11/18/2017 10:11,9515 Hotel Dr in Austin (TX),Stray,Normal,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Blue Tabby/White
A758638,Harry,11/18/2017 11:04,11/18/2017 11:04,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,11 months,Australian Shepherd/Catahoula,White/Gray
A762319,Josie,11/18/2017 12:13,11/18/2017 12:13,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Cream Tabby/White
A762320,Canelo,11/18/2017 12:28,11/18/2017 12:28,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 months,Australian Cattle Dog Mix,Red/White
A762321,Bambi,11/18/2017 12:47,11/18/2017 12:47,Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Chihuahua Shorthair Mix,Tan
A762323,*Luka,11/18/2017 13:01,11/18/2017 13:01,16120 Jacobson Road in Del Valle (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A762325,*Felix,11/18/2017 13:01,11/18/2017 13:01,16120 Jacobson Road in Del Valle (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,White/Brown Tabby
A762322,*Lina,11/18/2017 13:01,11/18/2017 13:01,16120 Jacobson Road in Del Valle (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A762324,*Oskar,11/18/2017 13:01,11/18/2017 13:01,16120 Jacobson Road in Del Valle (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A762327,*Rainier,11/18/2017 13:05,11/18/2017 13:05,Jones Road And Littig Road in Manor (TX),Stray,Normal,Dog,Intact Male,8 months,Kuvasz Mix,White
A762326,*Everest,11/18/2017 13:05,11/18/2017 13:05,Jones Road And Littig Road in Manor (TX),Stray,Normal,Dog,Intact Male,8 months,Kuvasz Mix,White
A762331,Luna,11/18/2017 13:58,11/18/2017 13:58,St Johns And Cameron Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Siberian Husky Mix,Tan/White
A762333,Olivia,11/18/2017 14:14,11/18/2017 14:14,6403 Johnny Morris Rd in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black/White
A671814,Pheobe,11/18/2017 14:30,11/18/2017 14:30,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,9 years,Lhasa Apso Mix,Black/White
A762337,,11/18/2017 14:38,11/18/2017 14:38,500 E 4Th St in Austin (TX),Stray,Normal,Dog,Intact Female,4 weeks,Boxer Mix,Black/White
A762338,,11/18/2017 14:38,11/18/2017 14:38,500 E 4Th St in Austin (TX),Stray,Normal,Dog,Intact Female,4 weeks,Boxer Mix,Brown Brindle
A762341,,11/18/2017 15:21,11/18/2017 15:21,6805 Side Saddle Street in Austin (TX),Stray,Normal,Cat,Neutered Male,1 year,Snowshoe Mix,White/Tan
A728217,Nebs,11/18/2017 15:42,11/18/2017 15:42,2Nd Street And Tillery Street in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Siberian Husky Mix,Tricolor
A760336,Daisy,11/18/2017 16:09,11/18/2017 16:09,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Dachshund/Chihuahua Shorthair,Tan
A760337,Tito,11/18/2017 16:09,11/18/2017 16:09,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Dachshund/Chihuahua Shorthair,Black
A762347,Jodie Lee,11/18/2017 16:36,11/18/2017 16:36,3218 Park Hills Drive in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,German Shepherd Mix,Black/Tan
A722769,Guero,11/18/2017 16:57,11/18/2017 16:57,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 years,Chihuahua Shorthair/Dachshund Wirehair,Tan
A762348,*Winslow,11/18/2017 17:13,11/18/2017 17:13,Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Black/White
A762353,Baby,11/18/2017 17:54,11/18/2017 17:54,Rutland And Mountain Quail in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Pomeranian Mix,Black
A762354,,11/18/2017 18:22,11/18/2017 18:22,2511 Glenn Springs in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black/White
A721832,Boris,11/18/2017 18:39,11/18/2017 18:39,William Cannon And Salt Springs in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pug Mix,Tan
A762356,*Frost,11/18/2017 18:48,11/18/2017 18:48,Parker Lane And Woodland Avenue in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,German Shepherd Mix,White
A762358,*Poppy,11/19/2017 4:25,11/19/2017 4:25,Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Rhod Ridgeback Mix,Red/White
A762359,*Teddy,11/19/2017 7:47,11/19/2017 7:47,135 And Stassney in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby/White
A762361,,11/19/2017 11:01,11/19/2017 11:01,Oak Knoll And Jollyville in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Beagle Mix,Blue Merle/White
A762342,Moto,11/19/2017 11:10,11/19/2017 11:10,Austin (TX),Public Assist,Normal,Dog,Neutered Male,4 years,German Shepherd,Black/Tan
A762362,Sonya,11/19/2017 11:13,11/19/2017 11:13,8228 Research Blvd in Austin (TX),Stray,Normal,Dog,Spayed Female,5 years,Siberian Husky,Black/White
A762363,Cypress,11/19/2017 11:31,11/19/2017 11:31,Norht Fm 620 in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby
A762364,Whiskey,11/19/2017 11:34,11/19/2017 11:34,6812 South Congress in Austin (TX),Stray,Normal,Cat,Neutered Male,9 years,American Shorthair Mix,White/Orange
A762365,,11/19/2017 11:38,11/19/2017 11:38,Blake Manor Roadn And Lockwood Road in Manor (TX),Stray,Normal,Dog,Intact Female,8 months,Jack Russell Terrier Mix,Tan/White
A758234,*Sky,11/19/2017 11:44,11/19/2017 11:44,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Labrador Retriever,Yellow
A762366,Tiggy,11/19/2017 11:47,11/19/2017 11:47,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,9 years,Domestic Shorthair Mix,Torbie
